Longitude,Latitude,Var
20.25,50.75,3.6522624
20.25,51.25,4.067242
20.25,51.75,3.385376
20.25,52.25,3.3079233
20.25,52.75,3.131613
20.25,53.25,3.364119
20.25,53.75,3.5199654
20.25,54.25,2.04684
20.75,-31.75,0.29893592
20.75,-31.25,0.34069914
20.75,-30.25,0.42822966
20.75,-29.75,0.30502895
20.75,-28.75,0.7965572
20.75,-28.25,0.3519049
20.75,-27.75,0.3413122
20.75,-27.25,0.53826654
20.75,-26.75,0.5241097
20.75,-26.25,0.49188423
20.75,32.25,1.5927974
20.75,40.25,2.0635562
20.75,40.75,1.579947
20.75,41.25,3.5189974
20.75,41.75,3.4976656
20.75,42.25,4.884382
20.75,42.75,4.712609
20.75,43.25,4.687174
20.75,43.75,4.960256
20.75,44.25,4.0173264
20.75,44.75,3.109544
20.75,45.25,2.4868784
20.75,45.75,2.5249798
20.75,46.25,3.560973
20.75,46.75,3.1545315
20.75,47.25,3.5196083
20.75,47.75,4.233549
20.75,48.25,4.39844
20.75,48.75,4.0461597
20.75,49.25,6.1529026
20.75,49.75,4.762961
20.75,50.25,3.9988382
20.75,50.75,4.0220256
20.75,51.25,4.1856613
20.75,51.75,3.5801513
20.75,52.25,3.2400568
20.75,52.75,3.1810443
20.75,53.25,3.545381
20.75,53.75,3.6513777
20.75,54.25,1.8074398
21.25,-31.25,0.3421238
21.25,-30.75,0.38707298
21.25,-29.25,0.34423319
21.25,-28.75,1.0874387
21.25,-28.25,0.43715477
21.25,-27.75,0.31750825
21.25,-27.25,0.5038589
21.25,32.25,0.44078407
21.25,40.75,2.4086456
21.25,41.25,2.8848605
21.25,41.75,2.532847
21.25,42.25,3.7956045
21.25,42.75,4.1664643
21.25,43.25,4.9950976
21.25,43.75,4.3099284
21.25,44.25,3.73721
21.25,44.75,3.0789654
21.25,45.25,3.2584648
21.25,45.75,2.8366177
21.25,46.25,2.4814975
21.25,46.75,2.2727776
21.25,47.25,3.1922977
21.25,47.75,4.2059617
21.25,48.25,4.2968736
21.25,48.75,5.1804852
21.25,49.25,5.335001
21.25,49.75,4.6728134
21.25,50.25,3.9154322
21.25,50.75,3.8289664
21.25,51.25,3.9300027
21.25,51.75,3.7333627
21.25,52.25,3.7283404
21.25,52.75,3.3194988
21.25,53.25,4.075218
21.25,53.75,3.679184
21.25,54.25,1.8261281
21.75,-30.75,0.40382138
21.75,-30.25,0.35247952
21.75,-29.75,0.4999883
21.75,-29.25,0.4879499
21.75,-28.75,1.1212723
21.75,-28.25,0.56942314
21.75,-27.75,0.607683
21.75,40.75,1.8837452
21.75,41.25,2.182638
21.75,41.75,2.0715206
21.75,42.25,2.3199966
21.75,42.75,4.497179
21.75,43.25,4.278252
21.75,43.75,4.443784
21.75,44.25,4.8481812
21.75,44.75,4.6300716
21.75,45.25,4.6983476
21.75,45.75,3.7172077
21.75,46.25,3.6271276
21.75,46.75,2.8726103
21.75,47.25,3.4004343
21.75,47.75,3.7587163
21.75,48.25,3.5926626
21.75,49.25,5.947391
21.75,49.75,4.432619
21.75,50.25,3.9916708
21.75,50.75,3.5522768
21.75,51.25,3.5012884
21.75,51.75,3.7761526
21.75,52.25,3.5758731
21.75,52.75,3.7345111
21.75,53.25,3.5071008
21.75,53.75,3.5253484
21.75,54.25,1.7731684
21.75,55.25,3.8388925
21.75,55.75,4.371603
21.75,56.25,3.1021533
21.75,56.75,3.1082752
22.25,-31.25,0.36847395
22.25,-30.75,0.40195882
22.25,-30.25,0.45042
22.25,-29.75,0.53582186
22.25,-29.25,0.6295337
22.25,-28.75,0.69017404
22.25,-28.25,0.68001723
22.25,-27.25,0.58813983
22.25,41.25,3.5920925
22.25,41.75,2.010567
22.25,42.25,2.8439744
22.25,42.75,5.691099
22.25,43.25,5.828425
22.25,43.75,4.755648
22.25,44.25,4.489552
22.25,44.75,5.4163227
22.25,45.25,5.3683696
22.25,45.75,5.033466
22.25,46.25,4.993115
22.25,46.75,4.4862885
22.25,47.25,3.6126158
22.25,47.75,2.5673714
22.25,48.25,2.4043489
22.25,49.25,4.9048543
22.25,49.75,4.466635
22.25,50.25,3.998704
22.25,50.75,4.1001534
22.25,51.25,3.133834
22.25,51.75,3.398652
22.25,52.25,3.3274014
22.25,52.75,3.4239216
22.25,53.25,3.136245
22.25,53.75,3.554336
22.25,54.25,1.9107738
22.25,55.75,4.0246515
22.25,56.25,3.1666822
22.25,56.75,2.9915109
22.25,57.25,2.9082317
22.75,-30.75,0.37769112
22.75,-30.25,0.4581205
22.75,-29.75,1.7173619
22.75,-29.25,0.8795938
22.75,-28.75,0.88739187
22.75,12.75,1.1567938
22.75,13.25,1.30634
22.75,41.25,3.6004922
22.75,41.75,3.0777357
22.75,42.25,3.770187
22.75,42.75,4.2388377
22.75,43.25,5.1852746
22.75,43.75,3.8430786
22.75,44.25,2.753472
22.75,44.75,3.8947766
22.75,45.25,5.089876
22.75,45.75,4.756789
22.75,46.25,5.3995233
22.75,46.75,4.9980454
22.75,47.25,4.1026587
22.75,47.75,2.7616253
22.75,48.25,2.310349
22.75,49.25,5.4498615
22.75,49.75,4.2358503
22.75,50.25,3.8745222
22.75,50.75,3.6855736
22.75,51.25,3.1008823
22.75,51.75,3.655522
22.75,52.25,3.2585347
22.75,52.75,3.4244955
22.75,53.75,3.4229536
22.75,54.25,1.604492
22.75,54.75,1.7482487
22.75,55.25,3.3730175
22.75,55.75,3.8016095
22.75,56.25,3.1399195
22.75,56.75,2.970989
23.25,-33.75,8.779615
23.25,-33.25,0.32629085
23.25,-32.75,0.35431132
23.25,-32.25,0.38118804
23.25,-30.75,0.42077067
23.25,-30.25,0.49914187
23.25,-29.75,0.5025287
23.25,-29.25,1.7651434
