Longitude,Latitude,Var
22.25,3.75,0.96927345
22.25,4.25,1.3071182
22.25,4.75,2.3011134
22.25,5.25,2.090972
22.25,5.75,2.3134356
22.25,6.25,2.4743338
22.25,41.25,15.110705
22.25,41.75,7.240653
22.25,42.25,9.458954
22.75,-7.75,0.83755255
22.75,-7.25,0.793908
22.75,-6.75,0.7201301
22.75,-6.25,0.6102899
22.75,-5.75,0.6925885
22.75,-4.75,1.0203807
22.75,-4.25,1.1997454
22.75,-3.75,1.1942191
22.75,-3.25,1.1805723
22.75,-0.75,0.99042004
22.75,1.75,0.85312134
22.75,2.25,0.8487856
22.75,2.75,0.9819529
22.75,3.25,0.86768645
22.75,3.75,0.8919077
22.75,4.25,0.8805751
22.75,4.75,1.8120353
22.75,5.75,2.4345565
22.75,6.25,2.445847
22.75,41.25,15.870159
22.75,41.75,12.623302
22.75,42.25,10.414025
23.25,-7.75,0.8009764
23.25,-7.25,0.7834178
23.25,-6.75,0.70003664
23.25,-6.25,0.6461266
23.25,-5.75,0.59450936
23.25,-5.25,1.2309769
23.25,-4.75,1.2722272
23.25,-4.25,1.1888841
23.25,-3.75,1.0899494
23.25,-3.25,1.2298665
23.25,0.75,0.8959048
23.25,1.25,0.8951437
23.25,1.75,0.90002376
23.25,2.25,0.92826307
23.25,3.75,0.92486894
23.25,4.25,0.76956356
23.25,4.75,2.327023
23.25,5.75,2.6269875
23.25,6.25,2.5313916
23.75,-7.75,0.8206285
23.75,-7.25,0.7794638
23.75,-6.75,0.74482316
23.75,-6.25,0.5075994
23.75,-5.75,0.81634974
23.75,-5.25,0.84326786
23.75,-4.75,1.1320201
23.75,-3.75,1.0370579
23.75,-3.25,1.1585027
23.75,-2.75,1.1852605
23.75,1.25,0.8654902
23.75,2.75,0.8450187
23.75,3.25,0.92724687
23.75,3.75,0.92871773
23.75,4.25,0.9531587
23.75,4.75,1.7737445
23.75,5.75,2.5845032
23.75,6.25,2.442053
23.75,6.75,2.3329444
24.25,-7.25,0.7634906
24.25,-6.75,0.7630003
24.25,-6.25,0.7956232
24.25,-5.75,0.79999393
24.25,-5.25,0.7965034
24.25,-4.75,0.7213647
24.25,-4.25,0.5707634
24.25,-3.75,0.8749896
24.25,-3.25,1.0759797
24.25,-2.75,1.1599381
24.25,-2.25,1.0689647
24.25,-0.25,0.8127
24.25,0.25,0.8670013
24.25,0.75,0.78426117
24.25,1.25,0.8664614
24.25,2.75,0.9474568
24.25,3.75,0.97462016
24.25,4.25,0.97685134
24.25,4.75,1.6075298
24.25,5.25,1.6357249
24.25,5.75,2.4423523
24.25,6.25,2.2719812
24.25,6.75,2.1713479
24.25,8.25,2.1392405
24.75,-6.75,0.76982105
24.75,-6.25,0.66780335
24.75,-5.75,0.5829218
24.75,-5.25,0.520552
24.75,-4.75,0.68244267
24.75,-4.25,0.60293484
24.75,-3.75,0.8240441
