Longitude,Latitude,Var
19.75,-3.25,1.2179215
19.75,-2.75,1.3624383
19.75,-0.75,1.2430317
19.75,-0.25,1.214263
19.75,1.25,1.2374629
19.75,2.75,1.2856563
19.75,3.25,1.1126529
19.75,3.75,0.88165355
19.75,4.25,0.8248131
19.75,4.75,0.8521265
19.75,5.25,0.7974522
19.75,5.75,0.7836064
19.75,6.25,0.8337829
20.25,-6.75,0.57067925
20.25,-6.25,0.75258976
20.25,-5.75,0.709828
20.25,-5.25,0.9804994
20.25,-4.75,1.0295297
20.25,-4.25,1.2592554
20.25,-3.75,1.2194936
20.25,-3.25,1.2514597
20.25,-2.75,1.3590252
20.25,-0.25,1.3018019
20.25,1.25,1.2938135
20.25,2.25,1.0838894
20.25,2.75,1.4031337
20.25,3.25,0.94817954
20.25,3.75,0.77770394
20.25,4.25,0.8130433
20.25,4.75,0.8344613
20.25,5.25,0.7748335
20.25,5.75,0.8597963
20.25,6.25,0.8163597
20.25,6.75,0.75135523
20.25,7.25,0.8023759
20.75,-7.25,0.53353226
20.75,-6.75,0.62722176
20.75,-6.25,0.819843
20.75,-5.75,0.9677103
20.75,-5.25,0.80627126
20.75,-4.75,1.1381819
20.75,-4.25,1.1553276
20.75,-3.75,1.2313359
20.75,-3.25,1.2590873
20.75,-0.75,1.2606417
20.75,-0.25,1.2358246
20.75,0.75,1.3594083
20.75,1.25,1.2260934
20.75,2.25,1.1624336
20.75,2.75,1.4262515
20.75,3.25,1.1057299
20.75,3.75,0.8462985
20.75,4.25,0.72486794
20.75,4.75,0.71420485
20.75,5.25,0.76347756
20.75,5.75,0.7335732
20.75,6.25,0.7747711
20.75,6.75,0.777839
20.75,7.25,0.7780305
21.25,-7.25,0.8733869
21.25,-6.75,0.9231624
21.25,-6.25,1.3001124
21.25,-5.75,1.1716117
21.25,-5.25,1.2971603
21.25,-4.75,1.2583315
21.25,-4.25,1.2327384
21.25,-3.75,1.2237269
21.25,-2.25,1.3096659
21.25,-0.25,1.2594129
21.25,0.25,1.2264793
21.25,1.75,1.2931701
21.25,2.25,1.3463658
21.25,3.75,1.4473467
21.25,4.25,0.77118707
21.25,4.75,0.76059836
21.25,5.25,0.81583506
21.25,5.75,0.73455024
21.25,6.25,0.8098905
21.25,6.75,0.8198308
21.25,7.25,0.7481433
21.25,7.75,0.6944027
21.75,-9.75,0.39265501
21.75,-9.25,0.37049517
21.75,-8.75,0.43699336
21.75,-8.25,0.49708852
21.75,-7.75,0.9185233
21.75,-7.25,0.85132134
21.75,-6.75,0.7992066
21.75,-6.25,1.2229615
21.75,-5.75,1.264925
21.75,-5.25,1.2730993
21.75,-4.75,1.1966286
21.75,-4.25,1.1664672
21.75,-3.75,1.0803478
21.75,-3.25,1.1763831
21.75,-2.75,1.2486329
21.75,-0.75,1.2905946
21.75,-0.25,1.0460685
21.75,1.75,1.219218
21.75,2.25,1.2820086
21.75,2.75,1.3501406
21.75,3.75,1.4248029
21.75,4.25,0.82897824
21.75,4.75,0.8395516
21.75,5.25,0.78697526
21.75,5.75,0.8185724
21.75,6.25,0.82506627
21.75,6.75,0.88921064
21.75,7.25,0.7535289
22.25,-11.25,0.5843724
22.25,-10.75,0.80099344
22.25,-10.25,0.79812384
22.25,-9.75,0.7868325
22.25,-9.25,0.79485166
22.25,-8.75,0.8027601
22.25,-8.25,0.86577195
22.25,-7.75,0.90952754
22.25,-7.25,0.8562118
22.25,-6.75,0.7798475
22.25,-6.25,0.9058822
22.25,-5.75,1.0097238
22.25,-5.25,1.2235323
22.25,-4.75,1.3086001
22.25,-4.25,1.2102249
22.25,-3.75,1.2249695
22.25,-3.25,1.195449
22.25,-1.25,1.320498
22.25,-0.75,1.2635677
22.25,2.25,1.1626552
22.25,2.75,1.2485495
22.25,3.75,1.2364901
22.25,4.25,1.0110114
22.25,4.75,0.8388905
22.25,5.25,0.73521984
22.25,5.75,0.8300761
22.25,6.25,0.836522
22.75,-11.25,0.75061285
22.75,-10.75,0.8109811
22.75,-10.25,0.8398505
22.75,-9.75,0.848403
22.75,-9.25,0.82654554
22.75,-8.75,0.8423796
22.75,-8.25,0.8440292
22.75,-7.75,0.94657516
22.75,-7.25,0.8953685
22.75,-6.75,0.81020784
22.75,-6.25,0.6596078
22.75,-5.75,0.79120475
22.75,-5.25,1.0952116
22.75,-4.75,1.0982031
22.75,-4.25,1.2397388
22.75,-3.75,1.2577757
22.75,-3.25,1.2678125
22.75,-0.75,1.2592632
22.75,1.75,1.2443492
22.75,2.25,1.3061461
22.75,2.75,1.3324561
22.75,3.25,1.398259
22.75,3.75,1.0314867
22.75,4.25,1.0039815
22.75,4.75,0.9987749
22.75,5.25,1.0279852
22.75,5.75,0.85382754
22.75,6.25,0.83323586
23.25,-11.25,0.87924844
23.25,-10.75,0.88249326
23.25,-10.25,0.8561252
23.25,-9.75,0.89810497
23.25,-9.25,0.783613
